date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:04:06	663345/663345	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:05%20GMT	https://www.kiwilimon.com/recetas/postres/panques/panques-con-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/panques/panques-con-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:07	663122/663122	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:05%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/galletas-con-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/galletas-con-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:08	663315/663315	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:06%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/pasteles-con-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/pasteles-con-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:08	658696/658696	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:07%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/betun-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/betun-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:09	658340/658340	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:07%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/souffles-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/souffles-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:10	663489/663489	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:08%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/mousses-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/mousses-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:10	663029/663029	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:09%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/trufas-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/trufas-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:11	662744/662744	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:10%20GMT	https://www.kiwilimon.com/recetas/postres/chocolate/brownies	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/chocolate/brownies.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:12	663642/663642	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:10%20GMT	https://www.kiwilimon.com/recetas/postres/flanes	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/flanes.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:13	662820/662820	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:11%20GMT	https://www.kiwilimon.com/recetas/postres/flanes/flan-napolitano	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/flanes/flan-napolitano.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:13	662220/662220	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:12%20GMT	https://www.kiwilimon.com/recetas/postres/flanes/flanes-de-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/flanes/flanes-de-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:14	662160/662160	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:13%20GMT	https://www.kiwilimon.com/recetas/postres/flanes/flanes-de-queso	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/flanes/flanes-de-queso.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:15	662048/662048	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:13%20GMT	https://www.kiwilimon.com/recetas/postres/flanes/flanes-de-cafe	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/flanes/flanes-de-cafe.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:16	663760/663760	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:14%20GMT	https://www.kiwilimon.com/recetas/postres/gelatinas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/gelatinas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:16	663604/663604	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:15%20GMT	https://www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-mosaico	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-mosaico.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:17	663613/663613	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:16%20GMT	https://www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:18	663428/663428	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:16%20GMT	https://www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-yoghurt	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/gelatinas/gelatinas-de-yoghurt.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:19	664827/664827	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:17%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:19	662832/662832	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:18%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios/tiramisu	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios/tiramisu.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:20	663308/663308	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:19%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios/pasteles-helados	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios/pasteles-helados.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:21	663407/663407	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:19%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios/mousses	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios/mousses.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:22	663133/663133	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:20%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios/helado	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios/helado.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:22	663582/663582	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:21%20GMT	https://www.kiwilimon.com/recetas/postres/postres-frios/paletas-heladas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/postres-frios/paletas-heladas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:23	662974/662974	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:22%20GMT	https://www.kiwilimon.com/recetas/postres/merengues	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/merengues.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:24	658825/658825	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:22%20GMT	https://www.kiwilimon.com/recetas/postres/merengues/merengues-con-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/merengues/merengues-con-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:25	660554/660554	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:23%20GMT	https://www.kiwilimon.com/recetas/postres/merengues/merengues-con-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/merengues/merengues-con-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:25	663800/663800	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:24%20GMT	https://www.kiwilimon.com/recetas/postres/crepas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/crepas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:26	663218/663218	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:24%20GMT	https://www.kiwilimon.com/recetas/postres/crepas/crepas-con-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/crepas/crepas-con-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:27	661643/661643	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:25%20GMT	https://www.kiwilimon.com/recetas/postres/crepas/crepas-con-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/crepas/crepas-con-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:27	658246/658246	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:26%20GMT	https://www.kiwilimon.com/recetas/postres/crepas/crepas-de-cajeta	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/crepas/crepas-de-cajeta.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:28	663579/663579	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:26%20GMT	https://www.kiwilimon.com/recetas/postres/muffins	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/muffins.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:29	663210/663210	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:27%20GMT	https://www.kiwilimon.com/recetas/postres/muffins/muffins-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/muffins/muffins-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:29	657956/657956	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:28%20GMT	https://www.kiwilimon.com/recetas/postres/muffins/muffins-salados	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/muffins/muffins-salados.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:30	663245/663245	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:29%20GMT	https://www.kiwilimon.com/recetas/postres/muffins/muffins-de-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/muffins/muffins-de-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:31	663732/663732	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:29%20GMT	https://www.kiwilimon.com/recetas/postres/donas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/donas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:32	662546/662546	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:30%20GMT	https://www.kiwilimon.com/recetas/postres/donas/donas-de-azucar	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/donas/donas-de-azucar.html	(from https://www.kiwilimon.com/mapa-del-sitio)
